attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
1.2,25,train,315,2677,288,2650,0.101686340641,0.522388059701,0.106239460371,0.176569506726
1.2,25,test,98,771,86,759,0.107351225204,0.532608695652,0.114352392065,0.18828049952
1.2,26,train,273,2739,226,2692,0.0841483979764,0.547094188377,0.0920741989882,0.157621247113
1.2,26,test,81,782,75,776,0.0910151691949,0.519230769231,0.0945157526254,0.159921026654
1.2,27,train,275,2729,236,2690,0.0861720067454,0.538160469667,0.0927487352445,0.158227848101
1.2,27,test,84,781,76,773,0.0933488914819,0.525,0.098016336056,0.165191740413
1.2,28,train,220,2770,195,2745,0.0699831365936,0.530120481928,0.0741989881956,0.130177514793
1.2,28,test,68,792,65,789,0.0775962660443,0.511278195489,0.0793465577596,0.137373737374
1.2,29,train,214,2782,183,2751,0.0669477234401,0.539042821159,0.0721753794266,0.127305175491
1.2,29,test,68,800,57,789,0.0729288214702,0.544,0.0793465577596,0.13849287169
1.2,30,train,199,2810,155,2766,0.0596964586847,0.562146892655,0.0671163575042,0.11991563724
1.2,30,test,61,812,45,796,0.0618436406068,0.575471698113,0.071178529755,0.126687435099
1.2,31,train,184,2811,154,2781,0.0569983136594,0.544378698225,0.0620573355818,0.111413866182
1.2,31,test,55,809,48,802,0.0600933488915,0.533980582524,0.0641773628938,0.114583333333
1.2,32,train,185,2813,152,2780,0.0568296795953,0.548961424332,0.0623946037099,0.11205330103
1.2,32,test,60,810,47,797,0.0624270711785,0.560747663551,0.0700116686114,0.124481327801
1.2,33,train,190,2819,146,2775,0.0566610455312,0.565476190476,0.0640809443508,0.115116631324
1.2,33,test,66,810,47,791,0.0659276546091,0.58407079646,0.0770128354726,0.136082474227
1.2,34,train,211,2788,177,2754,0.0654300168634,0.54381443299,0.0711635750422,0.125857441098
1.2,34,test,72,806,51,785,0.0717619603267,0.585365853659,0.0840140023337,0.14693877551
1.2,35,train,196,2819,146,2769,0.0576728499157,0.573099415205,0.0661045531197,0.118536437859
1.2,35,test,66,806,51,791,0.0682613768961,0.564102564103,0.0770128354726,0.135523613963
1.2,36,train,134,2866,99,2831,0.0392917369309,0.575107296137,0.0451939291737,0.0838023764853
1.2,36,test,35,818,39,822,0.0431738623104,0.472972972973,0.0408401400233,0.0751879699248
1.2,37,train,131,2876,89,2834,0.0370994940978,0.595454545455,0.0441821247892,0.0822605965463
1.2,37,test,39,823,34,818,0.0425904317386,0.534246575342,0.0455075845974,0.0838709677419
1.2,38,train,161,2854,111,2804,0.04586846543,0.591911764706,0.0543001686341,0.0994748223664
1.2,38,test,48,817,40,809,0.0513418903151,0.545454545455,0.0560093348891,0.101587301587
1.2,39,train,125,2881,84,2840,0.0352445193929,0.598086124402,0.0421585160202,0.0787649653434
1.2,39,test,38,828,29,819,0.0390898483081,0.567164179104,0.0443407234539,0.0822510822511
1.3,0,train,2770,175,2790,195,0.93760539629,0.498201438849,0.934232715008,0.649853372434
1.3,0,test,800,57,800,57,0.933488914819,0.5,0.933488914819,0.651200651201
1.3,1,train,2709,226,2739,256,0.918718381113,0.497246696035,0.913659359191,0.644003328183
1.3,1,test,791,68,789,66,0.921820303384,0.500632911392,0.922987164527,0.649158801805
1.3,2,train,2762,189,2776,203,0.93389544688,0.498736005778,0.931534569983,0.649653063625
1.3,2,test,800,52,805,57,0.936406067678,0.498442367601,0.933488914819,0.649878147847
1.3,3,train,2768,178,2787,197,0.93676222597,0.498289828983,0.933558178752,0.649765258216
1.3,3,test,798,50,807,59,0.936406067678,0.497196261682,0.931155192532,0.648253452478
1.3,4,train,2734,209,2756,231,0.925801011804,0.497996357013,0.922091062395,0.646717918391
1.3,4,test,787,61,796,70,0.923570595099,0.497157296273,0.918319719953,0.645081967213
1.3,5,train,2744,219,2746,221,0.925801011804,0.499817850638,0.925463743676,0.649083382614
1.3,5,test,788,67,790,69,0.92065344224,0.499366286439,0.919486581097,0.647227926078
1.3,6,train,2784,168,2797,181,0.941146711636,0.49883533417,0.938954468803,0.65153288088
1.3,6,test,804,42,815,53,0.944574095683,0.49660284126,0.938156359393,0.64943457189
1.3,7,train,2798,159,2806,167,0.94502529511,0.499286224126,0.943676222597,0.653051697981
1.3,7,test,811,39,818,46,0.9504084014,0.497851442603,0.946324387398,0.652453740949
